n,k,k_type,heuristic_time,heuristic_result
20,90,k,0.000711918,TRUE
20,45,k/2,0.000829935,TRUE
20,83,random,0.000836849,TRUE
20,0,0,0.00082016,FALSE
20,89,k,0.000999212,TRUE
20,44,k/2,0.000518084,TRUE
20,61,random,0.000883341,TRUE
20,0,0,0.000552893,FALSE
20,107,k,0.000831842,TRUE
20,53,k/2,0.00063014,TRUE
20,22,random,0.000513792,FALSE
20,0,0,0.00084877,FALSE
20,98,k,0.000950098,TRUE
20,49,k/2,0.000636816,TRUE
20,52,random,0.000681877,TRUE
20,0,0,0.000830173,FALSE
20,99,k,0.000751972,TRUE
20,49,k/2,0.000822067,TRUE
20,44,random,0.00068593,TRUE
20,0,0,0.000588894,FALSE
20,92,k,0.001590967,TRUE
20,46,k/2,0.000773907,TRUE
20,32,random,0.000959873,FALSE
20,0,0,0.000897884,FALSE
20,84,k,0.001152992,TRUE
20,42,k/2,0.000894785,TRUE
20,52,random,0.000955105,TRUE
20,0,0,0.00109911,FALSE
20,90,k,0.000558138,TRUE
20,45,k/2,0.000560045,TRUE
20,60,random,0.000751734,TRUE
20,0,0,0.000595093,FALSE
20,94,k,0.000699282,TRUE
20,47,k/2,0.000746727,TRUE
20,42,random,0.000824928,TRUE
20,0,0,0.000952721,FALSE
20,96,k,0.000699043,TRUE
20,48,k/2,0.000380993,TRUE
20,78,random,0.000822783,TRUE
20,0,0,0.000709772,FALSE
20,70,k,0.000614882,TRUE
20,35,k/2,0.000564098,TRUE
20,47,random,0.001004934,TRUE
20,0,0,0.000825882,FALSE
20,102,k,0.000729084,TRUE
20,51,k/2,0.000758648,TRUE
20,22,random,0.000690937,FALSE
20,0,0,0.000601292,FALSE
20,94,k,0.000865936,TRUE
20,47,k/2,0.001053095,TRUE
20,86,random,0.000913143,TRUE
20,0,0,0.001011848,FALSE
20,103,k,0.000686884,TRUE
20,51,k/2,0.000756025,TRUE
20,51,random,0.00041604,TRUE
20,0,0,0.001077175,FALSE
20,85,k,0.000611067,TRUE
20,42,k/2,0.001341343,TRUE
20,85,random,0.000591755,TRUE
20,0,0,0.000730276,FALSE
20,93,k,0.000823975,TRUE
20,46,k/2,0.000792265,TRUE
20,64,random,0.000871897,TRUE
20,0,0,0.000720978,FALSE
20,84,k,0.000732899,TRUE
20,42,k/2,0.000899792,TRUE
20,64,random,0.000878096,TRUE
20,0,0,0.000768185,FALSE
20,98,k,0.000650406,TRUE
20,49,k/2,0.000863791,TRUE
20,45,random,0.000888109,TRUE
20,0,0,0.000827074,FALSE
20,96,k,0.000627756,TRUE
20,48,k/2,0.000798941,TRUE
20,66,random,0.000661135,TRUE
20,0,0,0.00101614,FALSE
20,103,k,0.000716925,TRUE
20,51,k/2,0.00097084,TRUE
20,53,random,0.000818014,TRUE
20,0,0,0.001023054,FALSE
20,99,k,0.000567198,TRUE
20,49,k/2,0.000987291,TRUE
20,59,random,0.000823021,TRUE
20,0,0,0.00093317,FALSE
20,96,k,0.000628948,TRUE
20,48,k/2,0.000830889,TRUE
20,26,random,0.000996113,FALSE
20,0,0,0.000839949,FALSE
20,106,k,0.000831842,TRUE
20,53,k/2,0.000638962,TRUE
20,95,random,0.000500917,TRUE
20,0,0,0.000813961,FALSE
20,85,k,0.000756979,TRUE
20,42,k/2,0.000715017,TRUE
20,24,random,0.000735998,FALSE
20,0,0,0.000797033,FALSE
20,103,k,0.001159906,TRUE
20,51,k/2,0.000593185,TRUE
20,7,random,0.001106977,FALSE
20,0,0,0.000586987,FALSE
20,98,k,0.000790119,TRUE
20,49,k/2,0.000731945,TRUE
20,60,random,0.00090909,TRUE
20,0,0,0.000834227,FALSE
20,93,k,0.000839233,TRUE
20,46,k/2,0.00068903,TRUE
20,32,random,0.000936031,FALSE
20,0,0,0.000802994,FALSE
20,96,k,0.000856638,TRUE
20,48,k/2,0.000887156,TRUE
20,59,random,0.000924826,TRUE
20,0,0,0.000716925,FALSE
20,98,k,0.001072884,TRUE
20,49,k/2,0.000856161,TRUE
20,68,random,0.001082897,TRUE
20,0,0,0.000737906,FALSE
20,83,k,0.000611782,TRUE
20,41,k/2,0.000644922,TRUE
20,25,random,0.000916243,FALSE
20,0,0,0.000983953,FALSE
20,106,k,0.000906944,TRUE
20,53,k/2,0.000617981,TRUE
20,94,random,0.0006001,TRUE
20,0,0,0.001006126,FALSE
20,100,k,0.000567198,TRUE
20,50,k/2,0.001005173,TRUE
20,78,random,0.000829935,TRUE
20,0,0,0.000943184,FALSE
20,92,k,0.000951052,TRUE
20,46,k/2,0.000916958,TRUE
20,87,random,0.000759125,TRUE
20,0,0,0.000702858,FALSE
20,92,k,0.000760078,TRUE
20,46,k/2,0.000396967,TRUE
20,23,random,0.000675201,FALSE
20,0,0,0.000830889,FALSE
20,102,k,0.000919104,TRUE
20,51,k/2,0.000785112,TRUE
20,68,random,0.000838757,TRUE
20,0,0,0.00077796,FALSE
20,99,k,0.000786066,TRUE
20,49,k/2,0.000688314,TRUE
20,33,random,0.000669956,FALSE
20,0,0,0.00075388,FALSE
20,95,k,0.000900984,TRUE
20,47,k/2,0.000798225,TRUE
20,61,random,0.000802994,TRUE
20,0,0,0.000673056,FALSE
20,98,k,0.000673056,TRUE
20,49,k/2,0.000536919,TRUE
20,37,random,0.000710011,FALSE
20,0,0,0.000846148,FALSE
20,99,k,0.001049995,TRUE
20,49,k/2,0.00063777,TRUE
20,32,random,0.000985622,FALSE
20,0,0,0.00070405,FALSE
20,100,k,0.000729084,TRUE
20,50,k/2,0.000628948,TRUE
20,51,random,0.000491142,TRUE
20,0,0,0.000848055,FALSE
20,92,k,0.000645876,TRUE
20,46,k/2,0.000674725,TRUE
20,26,random,0.000783205,FALSE
20,0,0,0.000734091,FALSE
20,89,k,0.000705004,TRUE
20,44,k/2,0.00051403,TRUE
20,39,random,0.000854969,TRUE
20,0,0,0.000754118,FALSE
20,98,k,0.0011549,TRUE
20,49,k/2,0.000862837,TRUE
20,49,random,0.001374006,TRUE
20,0,0,0.000709295,FALSE
20,95,k,0.000774145,TRUE
20,47,k/2,0.000773191,TRUE
20,87,random,0.000951052,TRUE
20,0,0,0.000675917,FALSE
20,98,k,0.000874996,TRUE
20,49,k/2,0.000682116,TRUE
20,83,random,0.000526905,TRUE
20,0,0,0.001017094,FALSE
20,96,k,0.000725985,TRUE
20,48,k/2,0.000895023,TRUE
20,10,random,0.00090003,FALSE
20,0,0,0.000437021,FALSE
20,93,k,0.001002789,TRUE
20,46,k/2,0.000665188,TRUE
20,37,random,0.000577927,FALSE
20,0,0,0.000968933,FALSE
20,91,k,0.000900984,TRUE
20,45,k/2,0.000884056,TRUE
20,51,random,0.001104116,TRUE
20,0,0,0.000928879,FALSE
20,97,k,0.000849962,TRUE
20,48,k/2,0.000730038,TRUE
20,87,random,0.000762939,TRUE
20,0,0,0.000818253,FALSE
20,90,k,0.000834703,TRUE
20,45,k/2,0.000984192,TRUE
20,66,random,0.000731707,TRUE
20,0,0,0.000590801,FALSE
20,90,k,0.00078392,TRUE
20,45,k/2,0.001109123,TRUE
20,88,random,0.000824928,TRUE
20,0,0,0.000960112,FALSE
20,89,k,0.000978947,TRUE
20,44,k/2,0.000756025,TRUE
20,34,random,0.000954151,TRUE
20,0,0,0.000876188,FALSE
20,113,k,0.000761986,TRUE
20,56,k/2,0.000775099,TRUE
20,77,random,0.000761986,TRUE
20,0,0,0.000839949,FALSE
20,100,k,0.000490904,TRUE
20,50,k/2,0.000855923,TRUE
20,89,random,0.000607967,TRUE
20,0,0,0.000855684,FALSE
20,90,k,0.000608921,TRUE
20,45,k/2,0.000871181,TRUE
20,9,random,0.000927925,FALSE
20,0,0,0.00079608,FALSE
20,98,k,0.000696182,TRUE
20,49,k/2,0.000944138,TRUE
20,35,random,0.001012802,FALSE
20,0,0,0.000708103,FALSE
20,91,k,0.000880957,TRUE
20,45,k/2,0.000672817,TRUE
20,23,random,0.000809193,FALSE
20,0,0,0.00071311,FALSE
20,80,k,0.000738859,TRUE
20,40,k/2,0.000682831,TRUE
20,40,random,0.000658035,TRUE
20,0,0,0.000723839,FALSE
20,86,k,0.000622034,TRUE
20,43,k/2,0.000823021,TRUE
20,39,random,0.000664949,TRUE
20,0,0,0.000551224,FALSE
20,106,k,0.000815868,TRUE
20,53,k/2,0.000781059,TRUE
20,58,random,0.000627041,TRUE
20,0,0,0.000841856,FALSE
20,81,k,0.00070715,TRUE
20,40,k/2,0.000649929,TRUE
20,78,random,0.000632048,TRUE
20,0,0,0.000741005,FALSE
20,87,k,0.000746965,TRUE
20,43,k/2,0.00056982,TRUE
20,43,random,0.000766277,TRUE
20,0,0,0.0011971,FALSE
20,95,k,0.000849009,TRUE
20,47,k/2,0.000790119,TRUE
20,80,random,0.000663996,TRUE
20,0,0,0.000842094,FALSE
20,101,k,0.000848055,TRUE
20,50,k/2,0.00094223,TRUE
20,15,random,0.000850916,FALSE
20,0,0,0.000550747,FALSE
20,104,k,0.00083971,TRUE
20,52,k/2,0.00075078,TRUE
20,82,random,0.000853062,TRUE
20,0,0,0.000844002,FALSE
20,101,k,0.000595331,TRUE
20,50,k/2,0.001003027,TRUE
20,10,random,0.000802994,FALSE
20,0,0,0.000703096,FALSE
20,105,k,0.000689745,TRUE
20,52,k/2,0.000638008,TRUE
20,29,random,0.000735044,FALSE
20,0,0,0.000694036,FALSE
20,99,k,0.000684738,TRUE
20,49,k/2,0.000941753,TRUE
20,94,random,0.000625134,TRUE
20,0,0,0.001013994,FALSE
20,91,k,0.000715971,TRUE
20,45,k/2,0.000666142,TRUE
20,53,random,0.000531197,TRUE
20,0,0,0.000871897,FALSE
20,82,k,0.000714779,TRUE
20,41,k/2,0.000641823,TRUE
20,43,random,0.000727892,TRUE
20,0,0,0.000711918,FALSE
20,95,k,0.000870228,TRUE
20,47,k/2,0.000603914,TRUE
20,28,random,0.00082612,FALSE
20,0,0,0.000585794,FALSE
20,96,k,0.000809908,TRUE
20,48,k/2,0.000516176,TRUE
20,62,random,0.000617981,TRUE
20,0,0,0.000571012,FALSE
20,90,k,0.000824928,TRUE
20,45,k/2,0.000656128,TRUE
20,27,random,0.000733852,FALSE
20,0,0,0.000693083,FALSE
20,98,k,0.000756025,TRUE
20,49,k/2,0.000519276,TRUE
20,48,random,0.000625849,TRUE
20,0,0,0.000901937,FALSE
20,101,k,0.000874996,TRUE
20,50,k/2,0.000663042,TRUE
20,69,random,0.00079608,TRUE
20,0,0,0.000866175,FALSE
20,106,k,0.001019955,TRUE
20,53,k/2,0.000631809,TRUE
20,25,random,0.000813961,FALSE
20,0,0,0.00074029,FALSE
20,87,k,0.000976324,TRUE
20,43,k/2,0.000656128,TRUE
20,74,random,0.000859976,TRUE
20,0,0,0.000858784,FALSE
20,103,k,0.000971794,TRUE
20,51,k/2,0.001083851,TRUE
20,83,random,0.000934124,TRUE
20,0,0,0.000888109,FALSE
20,101,k,0.000717878,TRUE
20,50,k/2,0.000656128,TRUE
20,94,random,0.000515938,TRUE
20,0,0,0.000574112,FALSE
20,85,k,0.000720978,TRUE
20,42,k/2,0.000778198,TRUE
20,82,random,0.000667095,TRUE
20,0,0,0.000409126,FALSE
20,101,k,0.000724792,TRUE
20,50,k/2,0.000649929,TRUE
20,46,random,0.000518084,TRUE
20,0,0,0.000850916,FALSE
20,102,k,0.000778913,TRUE
20,51,k/2,0.000679016,TRUE
20,43,random,0.000538111,TRUE
20,0,0,0.000724077,FALSE
20,97,k,0.000873089,TRUE
20,48,k/2,0.000966072,TRUE
20,26,random,0.000951052,FALSE
20,0,0,0.000948906,FALSE
20,94,k,0.000827789,TRUE
20,47,k/2,0.00075388,TRUE
20,56,random,0.000494003,TRUE
20,0,0,0.000674248,FALSE
20,89,k,0.000783205,TRUE
20,44,k/2,0.000694036,TRUE
20,62,random,0.000621796,TRUE
20,0,0,0.000934839,FALSE
20,104,k,0.000663042,TRUE
20,52,k/2,0.000643969,TRUE
20,46,random,0.000909805,TRUE
20,0,0,0.000718832,FALSE
20,100,k,0.000709057,TRUE
20,50,k/2,0.000840187,TRUE
20,90,random,0.000514984,TRUE
20,0,0,0.000688076,FALSE
20,98,k,0.000842094,TRUE
20,49,k/2,0.000929117,TRUE
20,72,random,0.000729799,TRUE
20,0,0,0.000813007,FALSE
20,90,k,0.000777245,TRUE
20,45,k/2,0.001290798,TRUE
20,69,random,0.000702858,TRUE
20,0,0,0.000860929,FALSE
20,99,k,0.00079298,TRUE
20,49,k/2,0.00082612,TRUE
20,13,random,0.000675201,FALSE
20,0,0,0.000709772,FALSE
20,111,k,0.000839233,TRUE
20,55,k/2,0.000899792,TRUE
20,13,random,0.000663757,FALSE
22,0,0,0.000790119,FALSE
22,105,k,0.000760078,TRUE
22,52,k/2,0.001017809,TRUE
22,84,random,0.000627995,TRUE
22,0,0,0.000891924,FALSE
22,121,k,0.000796318,TRUE
22,60,k/2,0.000571966,TRUE
22,85,random,0.000712872,TRUE
22,0,0,0.000663042,FALSE
22,124,k,0.000951052,TRUE
22,62,k/2,0.001166821,TRUE
22,80,random,0.001656055,TRUE
22,0,0,0.002187014,FALSE
22,110,k,0.001335859,TRUE
22,55,k/2,0.00124383,TRUE
22,25,random,0.000926018,FALSE
22,0,0,0.001222134,FALSE
22,129,k,0.000824928,TRUE
22,64,k/2,0.001183987,TRUE
22,82,random,0.000793934,TRUE
22,0,0,0.000967026,FALSE
22,110,k,0.001204014,TRUE
22,55,k/2,0.000838995,TRUE
22,84,random,0.001086235,TRUE
22,0,0,0.000823021,FALSE
22,110,k,0.000844002,TRUE
22,55,k/2,0.000770092,TRUE
22,15,random,0.000843763,FALSE
22,0,0,0.000766039,FALSE
22,129,k,0.000649929,TRUE
22,64,k/2,0.000721931,TRUE
22,3,random,0.001170874,FALSE
22,0,0,0.000750065,FALSE
22,99,k,0.001533031,TRUE
22,49,k/2,0.000685215,TRUE
22,51,random,0.001202106,TRUE
22,0,0,0.00113821,FALSE
22,108,k,0.001404047,TRUE
22,54,k/2,0.001525164,TRUE
22,37,random,0.001050949,FALSE
22,0,0,0.000803947,FALSE
22,124,k,0.00108099,TRUE
22,62,k/2,0.001422167,TRUE
22,40,random,0.000818014,FALSE
22,0,0,0.000969887,FALSE
22,106,k,0.001426935,TRUE
22,53,k/2,0.001102686,TRUE
22,88,random,0.000926018,TRUE
22,0,0,0.001177073,FALSE
22,111,k,0.000566006,TRUE
22,55,k/2,0.000734091,TRUE
22,101,random,0.00108099,TRUE
22,0,0,0.001161098,FALSE
22,107,k,0.00174427,TRUE
22,53,k/2,0.000844002,TRUE
22,4,random,0.001050949,FALSE
22,0,0,0.000823021,FALSE
22,107,k,0.00095582,TRUE
22,53,k/2,0.001127243,TRUE
22,88,random,0.001204967,TRUE
22,0,0,0.000886202,FALSE
22,106,k,0.001028061,TRUE
22,53,k/2,0.001399755,TRUE
22,106,random,0.001602173,TRUE
22,0,0,0.000886917,FALSE
22,118,k,0.000688791,TRUE
22,59,k/2,0.000928402,TRUE
22,31,random,0.001171112,FALSE
22,0,0,0.001096964,FALSE
22,128,k,0.000757933,TRUE
22,64,k/2,0.000694036,TRUE
22,32,random,0.001009226,FALSE
22,0,0,0.00116086,FALSE
22,113,k,0.000964165,TRUE
22,56,k/2,0.000743866,TRUE
22,9,random,0.00097394,FALSE
22,0,0,0.001125813,FALSE
22,102,k,0.001082182,TRUE
22,51,k/2,0.000952959,TRUE
22,54,random,0.001601934,TRUE
22,0,0,0.001026869,FALSE
22,120,k,0.001127958,TRUE
22,60,k/2,0.000777006,TRUE
22,107,random,0.000993013,TRUE
22,0,0,0.00079608,FALSE
22,114,k,0.00093317,TRUE
22,57,k/2,0.002131224,TRUE
22,89,random,0.001460075,TRUE
22,0,0,0.000684023,FALSE
22,123,k,0.001079082,TRUE
22,61,k/2,0.001027107,TRUE
22,107,random,0.001107931,TRUE
22,0,0,0.000967979,FALSE
22,116,k,0.000993967,TRUE
22,58,k/2,0.000794888,TRUE
22,19,random,0.000880957,FALSE
22,0,0,0.000769138,FALSE
22,124,k,0.000737906,TRUE
22,62,k/2,0.001038074,TRUE
22,18,random,0.00143218,FALSE
22,0,0,0.000763893,FALSE
22,129,k,0.001138926,TRUE
22,64,k/2,0.001078606,TRUE
22,49,random,0.00077486,FALSE
22,0,0,0.001218081,FALSE
22,120,k,0.001005888,TRUE
22,60,k/2,0.001134157,TRUE
22,89,random,0.00077796,TRUE
22,0,0,0.000842094,FALSE
22,125,k,0.000987291,TRUE
22,62,k/2,0.00116086,TRUE
22,70,random,0.000776052,TRUE
22,0,0,0.000947952,FALSE
22,119,k,0.000983715,TRUE
22,59,k/2,0.000980139,TRUE
22,91,random,0.000912905,TRUE
22,0,0,0.000756025,FALSE
22,114,k,0.00096941,TRUE
22,57,k/2,0.000931978,TRUE
22,27,random,0.001058102,FALSE
22,0,0,0.000762939,FALSE
22,124,k,0.00087285,TRUE
22,62,k/2,0.001233101,TRUE
22,48,random,0.000778913,FALSE
22,0,0,0.001303196,FALSE
22,124,k,0.001560688,TRUE
22,62,k/2,0.001309156,TRUE
22,35,random,0.000984907,FALSE
22,0,0,0.001221895,FALSE
22,129,k,0.001163006,TRUE
22,64,k/2,0.002681017,TRUE
22,122,random,0.001697063,TRUE
22,0,0,0.000797272,FALSE
22,133,k,0.001148224,TRUE
22,66,k/2,0.001421928,TRUE
22,48,random,0.000757933,FALSE
22,0,0,0.000980854,FALSE
22,119,k,0.000816107,TRUE
22,59,k/2,0.000752926,TRUE
22,91,random,0.000745058,TRUE
22,0,0,0.001057148,FALSE
22,120,k,0.001370907,TRUE
22,60,k/2,0.001448154,TRUE
22,118,random,0.000742912,TRUE
22,0,0,0.00101614,FALSE
22,109,k,0.001128912,TRUE
22,54,k/2,0.001105785,TRUE
22,68,random,0.000943184,TRUE
22,0,0,0.001123905,FALSE
22,108,k,0.001017094,TRUE
22,54,k/2,0.001617908,TRUE
22,91,random,0.001636028,TRUE
22,0,0,0.001321077,FALSE
22,111,k,0.000681877,TRUE
22,55,k/2,0.001105785,TRUE
22,43,random,0.001201868,TRUE
22,0,0,0.000775099,FALSE
22,124,k,0.001038074,TRUE
22,62,k/2,0.001489878,TRUE
22,80,random,0.002530098,TRUE
22,0,0,0.001405001,FALSE
22,109,k,0.000859022,TRUE
22,54,k/2,0.00144887,TRUE
22,102,random,0.001219034,TRUE
22,0,0,0.000999928,FALSE
22,115,k,0.000962257,TRUE
22,57,k/2,0.001399994,TRUE
22,20,random,0.00086689,FALSE
22,0,0,0.001101971,FALSE
22,114,k,0.000798941,TRUE
22,57,k/2,0.000946283,TRUE
22,76,random,0.000941992,TRUE
22,0,0,0.001163006,FALSE
22,111,k,0.001874924,TRUE
22,55,k/2,0.001206875,TRUE
22,106,random,0.001089096,TRUE
22,0,0,0.000922918,FALSE
22,126,k,0.00092411,TRUE
22,63,k/2,0.001108885,TRUE
22,88,random,0.001397133,TRUE
22,0,0,0.001122952,FALSE
22,111,k,0.00088191,TRUE
22,55,k/2,0.001010895,TRUE
22,68,random,0.001277208,TRUE
22,0,0,0.001011848,FALSE
22,108,k,0.000798941,TRUE
22,54,k/2,0.001185894,TRUE
22,80,random,0.001273155,TRUE
22,0,0,0.00116992,FALSE
22,129,k,0.001204252,TRUE
22,64,k/2,0.002441168,TRUE
22,23,random,0.001263142,FALSE
22,0,0,0.0009799,FALSE
22,98,k,0.000818014,TRUE
22,49,k/2,0.001113176,TRUE
22,83,random,0.001266956,TRUE
22,0,0,0.000803947,FALSE
22,106,k,0.001409054,TRUE
22,53,k/2,0.001577377,TRUE
22,53,random,0.000929117,TRUE
22,0,0,0.000479937,FALSE
22,135,k,0.000880003,TRUE
22,67,k/2,0.000957966,TRUE
22,31,random,0.000948906,FALSE
22,0,0,0.000862122,FALSE
22,109,k,0.000906944,TRUE
22,54,k/2,0.000863075,TRUE
22,11,random,0.000759125,FALSE
22,0,0,0.000732899,FALSE
22,124,k,0.000807285,TRUE
22,62,k/2,0.00094986,TRUE
22,81,random,0.001049995,TRUE
22,0,0,0.001014948,FALSE
22,118,k,0.000585079,TRUE
22,59,k/2,0.000859022,TRUE
22,64,random,0.000963211,TRUE
22,0,0,0.000858784,FALSE
22,118,k,0.000782013,TRUE
22,59,k/2,0.000854969,TRUE
22,74,random,0.000958204,TRUE
22,0,0,0.000874996,FALSE
22,122,k,0.000891924,TRUE
22,61,k/2,0.001523972,TRUE
22,61,random,0.001394272,TRUE
22,0,0,0.001046896,FALSE
22,122,k,0.001074076,TRUE
22,61,k/2,0.001598835,TRUE
22,111,random,0.001921892,TRUE
22,0,0,0.000876904,FALSE
22,116,k,0.0010221,TRUE
22,58,k/2,0.000804186,TRUE
22,50,random,0.00057292,TRUE
22,0,0,0.001012087,FALSE
22,119,k,0.001298189,TRUE
22,59,k/2,0.001186132,TRUE
22,119,random,0.002037048,TRUE
22,0,0,0.000747919,FALSE
22,119,k,0.000650883,TRUE
22,59,k/2,0.000874996,TRUE
22,3,random,0.00072217,FALSE
22,0,0,0.00072217,FALSE
22,112,k,0.001169205,TRUE
22,56,k/2,0.001665831,TRUE
22,39,random,0.000869751,FALSE
22,0,0,0.000874043,FALSE
22,114,k,0.000611782,TRUE
22,57,k/2,0.001190901,TRUE
22,110,random,0.001500845,TRUE
22,0,0,0.000762224,FALSE
22,127,k,0.001003027,TRUE
22,63,k/2,0.001075745,TRUE
22,120,random,0.000789881,TRUE
22,0,0,0.000853062,FALSE
22,122,k,0.000859261,TRUE
22,61,k/2,0.001307964,TRUE
22,45,random,0.000993729,FALSE
22,0,0,0.000905037,FALSE
22,109,k,0.000729084,TRUE
22,54,k/2,0.000938177,TRUE
22,29,random,0.001012325,FALSE
22,0,0,0.000844002,FALSE
22,115,k,0.000973701,TRUE
22,57,k/2,0.000812054,TRUE
22,0,random,0.000896931,FALSE
22,0,0,0.001021147,FALSE
22,109,k,0.000954866,TRUE
22,54,k/2,0.001440048,TRUE
22,87,random,0.000926018,TRUE
22,0,0,0.000897169,FALSE
22,127,k,0.000953197,TRUE
22,63,k/2,0.000785828,TRUE
22,70,random,0.000573874,TRUE
22,0,0,0.000705242,FALSE
22,115,k,0.001011848,TRUE
22,57,k/2,0.00088501,TRUE
22,68,random,0.001053095,TRUE
22,0,0,0.000870228,FALSE
22,105,k,0.000929117,TRUE
22,52,k/2,0.001421928,TRUE
22,78,random,0.000706196,TRUE
22,0,0,0.000856876,FALSE
22,111,k,0.000761032,TRUE
22,55,k/2,0.001127243,TRUE
22,98,random,0.001513004,TRUE
22,0,0,0.000921011,FALSE
22,115,k,0.001132011,TRUE
22,57,k/2,0.001162052,TRUE
22,3,random,0.001215935,FALSE
22,0,0,0.000850916,FALSE
22,130,k,0.00070715,TRUE
22,65,k/2,0.001289129,TRUE
22,2,random,0.000705957,FALSE
22,0,0,0.000754833,FALSE
22,121,k,0.000779629,TRUE
22,60,k/2,0.000797033,TRUE
22,117,random,0.001797915,TRUE
22,0,0,0.000987053,FALSE
22,125,k,0.000987053,TRUE
22,62,k/2,0.001276731,TRUE
22,88,random,0.000952959,TRUE
22,0,0,0.000889063,FALSE
22,110,k,0.000746012,TRUE
22,55,k/2,0.001767874,TRUE
22,4,random,0.00088501,FALSE
22,0,0,0.000586987,FALSE
22,114,k,0.000906944,TRUE
22,57,k/2,0.000971079,TRUE
22,113,random,0.001124144,TRUE
22,0,0,0.000738144,FALSE
22,118,k,0.000742197,TRUE
22,59,k/2,0.000972033,TRUE
22,61,random,0.001219988,TRUE
22,0,0,0.000757933,FALSE
22,100,k,0.001026154,TRUE
22,50,k/2,0.001451015,TRUE
22,68,random,0.001533985,TRUE
22,0,0,0.000725031,FALSE
22,110,k,0.000600815,TRUE
22,55,k/2,0.001409054,TRUE
22,53,random,0.000870705,TRUE
22,0,0,0.000849962,FALSE
22,120,k,0.001082897,TRUE
22,60,k/2,0.001005173,TRUE
22,70,random,0.000868082,TRUE
22,0,0,0.000764132,FALSE
22,105,k,0.000538826,TRUE
22,52,k/2,0.00057292,TRUE
22,97,random,0.000820875,TRUE
22,0,0,0.000888109,FALSE
22,118,k,0.000619888,TRUE
22,59,k/2,0.000777006,TRUE
22,70,random,0.00103116,TRUE
22,0,0,0.000987768,FALSE
22,118,k,0.000817299,TRUE
22,59,k/2,0.000923157,TRUE
22,42,random,0.000846148,FALSE
22,0,0,0.001032114,FALSE
22,116,k,0.00090909,TRUE
22,58,k/2,0.001221895,TRUE
22,39,random,0.000710964,FALSE
22,0,0,0.00088191,FALSE
22,114,k,0.000763893,TRUE
22,57,k/2,0.001095057,TRUE
22,52,random,0.001247883,TRUE
22,0,0,0.000602961,FALSE
22,118,k,0.000984907,TRUE
22,59,k/2,0.000902891,TRUE
22,87,random,0.001255274,TRUE
22,0,0,0.001018047,FALSE
22,112,k,0.001073122,TRUE
22,56,k/2,0.001195669,TRUE
22,55,random,0.00072217,TRUE
22,0,0,0.000573158,FALSE
22,121,k,0.001058102,TRUE
22,60,k/2,0.000761986,TRUE
22,121,random,0.000985146,TRUE
22,0,0,0.000745058,FALSE
22,107,k,0.000762224,TRUE
22,53,k/2,0.000711918,TRUE
22,85,random,0.001673937,TRUE
22,0,0,0.000715017,FALSE
22,121,k,0.000906706,TRUE
22,60,k/2,0.001083136,TRUE
22,100,random,0.001456976,TRUE
22,0,0,0.001020193,FALSE
22,120,k,0.000773907,TRUE
22,60,k/2,0.001128912,TRUE
22,104,random,0.001200914,TRUE
22,0,0,0.000795126,FALSE
22,127,k,0.000887156,TRUE
22,63,k/2,0.001002073,TRUE
22,111,random,0.0019629,TRUE
22,0,0,0.001064062,FALSE
22,112,k,0.000655174,TRUE
22,56,k/2,0.001538038,TRUE
22,35,random,0.001540184,FALSE
22,0,0,0.000859976,FALSE
22,121,k,0.000750065,TRUE
22,60,k/2,0.000852108,TRUE
22,118,random,0.000711203,TRUE
22,0,0,0.000820875,FALSE
22,125,k,0.001083136,TRUE
22,62,k/2,0.001452923,TRUE
22,115,random,0.001080275,TRUE
22,0,0,0.002119303,FALSE
22,107,k,0.001878023,TRUE
22,53,k/2,0.000739813,TRUE
22,47,random,0.000841856,TRUE
22,0,0,0.000903845,FALSE
22,122,k,0.000913858,TRUE
22,61,k/2,0.000596046,TRUE
22,93,random,0.000856161,TRUE
22,0,0,0.000889063,FALSE
22,118,k,0.000893116,TRUE
22,59,k/2,0.000696182,TRUE
22,22,random,0.001176834,FALSE
22,0,0,0.001092911,FALSE
22,115,k,0.001093864,TRUE
22,57,k/2,0.001115084,TRUE
22,87,random,0.000742912,TRUE
22,0,0,0.000901937,FALSE
22,113,k,0.000761747,TRUE
22,56,k/2,0.000694036,TRUE
22,85,random,0.000817299,TRUE
22,0,0,0.000705242,FALSE
22,129,k,0.000777006,TRUE
22,64,k/2,0.000721931,TRUE
22,21,random,0.000994921,FALSE
22,0,0,0.000906944,FALSE
22,103,k,0.001325846,TRUE
22,51,k/2,0.000832081,TRUE
22,40,random,0.000859976,TRUE
22,0,0,0.0007689,FALSE
22,108,k,0.000786066,TRUE
22,54,k/2,0.000748873,TRUE
22,23,random,0.000772238,FALSE
22,0,0,0.000725031,FALSE
22,119,k,0.000915051,TRUE
22,59,k/2,0.000694036,TRUE
22,68,random,0.001011848,TRUE
22,0,0,0.000895023,FALSE
22,103,k,0.001049995,TRUE
22,51,k/2,0.000838757,TRUE
22,28,random,0.00103426,FALSE
22,0,0,0.000777006,FALSE
22,113,k,0.000739813,TRUE
22,56,k/2,0.000719786,TRUE
22,78,random,0.000809908,TRUE
22,0,0,0.000721931,FALSE
22,118,k,0.000905037,TRUE
22,59,k/2,0.001006842,TRUE
22,112,random,0.00083828,TRUE
22,0,0,0.00088501,FALSE
22,122,k,0.001226187,TRUE
22,61,k/2,0.001114845,TRUE
